"id","quantity","seller_id","buyer_id","energy_source","settlement_price_sell","settlement_price_buy","fee_ask","fee_bid","time_creation","time_purchase","time_consumption"
97,1,R9,R10,solar,0.084,0.1215,,,1530428820,1530428820,
98,6,R11,R8,solar,0.0729,0.1272,,,1530428820,1530428820,
99,11,R11,R5,grid,0.0,-0.1449,,,1530428820,1530428880,
100,8,R7,R6,grid,0.0,-0.1449,,,1530428820,1530428880,
101,2,R9,R6,solar,0.084,0.1009,,,1530428820,1530428820,
102,11,grid,R11,grid,0.1449,0.1449,,,1530428820,1530428880,1530428880
103,17,grid,R7,grid,0.1449,0.1449,,,1530428820,1530428880,1530428880
104,14,grid,R14,grid,0.1449,0.1449,,,1530428820,1530428880,1530428880
105,25,grid,R12,grid,0.1449,0.1449,,,1530428820,1530428880,1530428880
106,3,grid,R13,grid,0.1449,0.1449,,,1530428820,1530428880,1530428880
107,9,grid,R9,grid,0.1449,0.1449,,,1530428820,1530428880,1530428880
108,8,grid,R5,grid,0.1449,0.1449,,,1530428820,1530428880,1530428880
109,1,R11,R14,grid,0.0,-0.1449,,,1530428880,1530428940,
110,4,R12,R14,grid,0.0,-0.1449,,,1530428880,1530428940,
111,3,R13,R14,grid,0.0,-0.1449,,,1530428880,1530428940,
112,16,grid,R10,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
113,11,grid,R11,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
114,13,grid,R7,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
115,14,grid,R14,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
116,7,grid,R8,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
117,15,grid,R12,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
118,4,grid,R13,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
119,9,grid,R9,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
120,8,grid,R5,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
121,10,grid,R6,grid,0.1449,0.1449,,,1530428880,1530428940,1530428940
122,5,R9,R13,solar,0.0941,0.1191,,,1530428940,1530428940,1530429000
123,12,R9,R13,solar,0.0941,0.1191,,,1530428940,1530428940,
124,2,R6,R13,solar,0.1182,0.1191,,,1530428940,1530428940,
125,16,grid,R10,grid,0.1449,0.1449,,,1530428940,1530429000,1530429000
126,10,grid,R11,grid,0.1449,0.1449,,,1530428940,1530429000,1530429000
127,13,grid,R7,grid,0.1449,0.1449,,,1530428940,1530429000,1530429000
128,14,grid,R14,grid,0.1449,0.1449,,,1530428940,1530429000,1530429000
129,7,grid,R8,grid,0.1449,0.1449,,,1530428940,1530429000,1530429000
130,15,grid,R12,grid,0.1449,0.1449,,,1530428940,1530429000,1530429000
131,9,grid,R9,grid,0.1449,0.1449,,,1530428940,1530429000,1530429000
132,8,grid,R5,grid,0.1449,0.1449,,,1530428940,1530429000,1530429000
133,12,grid,R6,grid,0.1449,0.1449,,,1530428940,1530429000,1530429000
134,1,R13,R11,grid,0.0,-0.1449,,,1530429000,1530429060,
135,13,R9,R11,grid,0.0,-0.1449,,,1530429000,1530429060,
136,3,R6,R11,grid,0.0,-0.1449,,,1530429000,1530429060,
137,1,R9,R14,grid,0.0,-0.1449,,,1530429000,1530429060,
138,15,grid,R10,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
139,13,grid,R11,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
140,11,grid,R7,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
141,14,grid,R14,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
142,7,grid,R8,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
143,15,grid,R12,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
144,5,grid,R13,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
145,9,grid,R9,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
146,8,grid,R5,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
147,14,grid,R6,grid,0.1449,0.1449,,,1530429000,1530429060,1530429060
148,4,R14,R9,grid,0.0,-0.1449,,,1530429060,1530429120,
149,2,R13,R9,grid,0.0,-0.1449,,,1530429060,1530429120,
150,9,R6,R9,grid,0.0,-0.1449,,,1530429060,1530429120,
151,15,grid,R10,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
152,13,grid,R11,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
153,11,grid,R7,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
154,16,grid,R14,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
155,7,grid,R8,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
156,15,grid,R12,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
157,5,grid,R13,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
158,9,grid,R9,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
159,8,grid,R5,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
160,14,grid,R6,grid,0.1449,0.1449,,,1530429060,1530429120,1530429120
161,15,grid,R10,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
162,13,grid,R11,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
163,11,grid,R7,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
164,17,grid,R14,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
165,7,grid,R8,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
166,15,grid,R12,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
167,5,grid,R13,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
168,9,grid,R9,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
169,8,grid,R5,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
170,14,grid,R6,grid,0.1449,0.1449,,,1530429120,1530429180,1530429180
171,11,R11,R7,solar,0.0865,0.0962,,,1530429180,1530429180,1530429240
172,5,R8,R10,grid,0.0,-0.1449,,,1530429180,1530429240,
173,3,R11,R7,solar,0.0865,0.0962,,,1530429180,1530429180,
174,1,R8,R9,grid,0.0,-0.1449,,,1530429180,1530429240,
175,15,grid,R10,grid,0.1449,0.1449,,,1530429180,1530429240,1530429240
176,13,grid,R11,grid,0.1449,0.1449,,,1530429180,1530429240,1530429240
177,17,grid,R14,grid,0.1449,0.1449,,,1530429180,1530429240,1530429240
178,7,grid,R8,grid,0.1449,0.1449,,,1530429180,1530429240,1530429240
179,15,grid,R12,grid,0.1449,0.1449,,,1530429180,1530429240,1530429240
180,5,grid,R13,grid,0.1449,0.1449,,,1530429180,1530429240,1530429240
181,9,grid,R9,grid,0.1449,0.1449,,,1530429180,1530429240,1530429240
182,8,grid,R5,grid,0.1449,0.1449,,,1530429180,1530429240,1530429240
183,14,grid,R6,grid,0.1449,0.1449,,,1530429180,1530429240,1530429240
184,5,R14,R13,solar,0.0801,0.103,,,1530429240,1530429240,1530429300
185,1,R14,R11,grid,0.0,-0.1449,,,1530429240,1530429300,
186,5,R14,R13,solar,0.0801,0.103,,,1530429240,1530429240,
187,9,R8,R13,solar,0.0893,0.103,,,1530429240,1530429240,
188,6,R14,R9,grid,0.0,-0.1449,,,1530429240,1530429300,
189,16,grid,R10,grid,0.1449,0.1449,,,1530429240,1530429300,1530429300
190,12,grid,R11,grid,0.1449,0.1449,,,1530429240,1530429300,1530429300
191,11,grid,R7,grid,0.1449,0.1449,,,1530429240,1530429300,1530429300
192,16,grid,R14,grid,0.1449,0.1449,,,1530429240,1530429300,1530429300
193,7,grid,R8,grid,0.1449,0.1449,,,1530429240,1530429300,1530429300
194,15,grid,R12,grid,0.1449,0.1449,,,1530429240,1530429300,1530429300
195,9,grid,R9,grid,0.1449,0.1449,,,1530429240,1530429300,1530429300
196,8,grid,R5,grid,0.1449,0.1449,,,1530429240,1530429300,1530429300
197,14,grid,R6,grid,0.1449,0.1449,,,1530429240,1530429300,1530429300
198,7,R14,R12,grid,0.0,-0.1449,,,1530429300,1530429360,
199,15,grid,R10,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
200,12,grid,R11,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
201,11,grid,R7,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
202,16,grid,R14,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
203,8,grid,R8,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
204,15,grid,R12,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
205,5,grid,R13,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
206,9,grid,R9,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
207,8,grid,R5,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
208,14,grid,R6,grid,0.1449,0.1449,,,1530429300,1530429360,1530429360
209,13,R5,R10,grid,0.0,-0.1449,,,1530429360,1530429420,
210,1,R6,R10,grid,0.0,-0.1449,,,1530429360,1530429420,
211,6,R8,R7,grid,0.0,-0.1449,,,1530429360,1530429420,
212,5,R12,R7,grid,0.0,-0.1449,,,1530429360,1530429420,
213,9,R12,R14,grid,0.0,-0.1449,,,1530429360,1530429420,
214,12,R6,R14,grid,0.0,-0.1449,,,1530429360,1530429420,
215,15,grid,R10,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
216,12,grid,R11,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
217,11,grid,R7,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
218,16,grid,R14,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
219,8,grid,R8,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
220,12,grid,R12,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
221,5,grid,R13,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
222,9,grid,R9,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
223,11,grid,R5,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
224,15,grid,R6,grid,0.1449,0.1449,,,1530429360,1530429420,1530429420
225,6,R11,R13,solar,0.078,0.1118,,,1530429420,1530429420,1530429480
226,4,R7,R10,grid,0.0,-0.1449,,,1530429420,1530429480,
227,8,R6,R10,grid,0.0,-0.1449,,,1530429420,1530429480,
228,5,R11,R13,solar,0.078,0.1118,,,1530429420,1530429420,
229,12,R6,R13,solar,0.0872,0.1118,,,1530429420,1530429420,
230,15,grid,R10,grid,0.1449,0.1449,,,1530429420,1530429480,1530429480
231,12,grid,R11,grid,0.1449,0.1449,,,1530429420,1530429480,1530429480
232,11,grid,R7,grid,0.1449,0.1449,,,1530429420,1530429480,1530429480
233,16,grid,R14,grid,0.1449,0.1449,,,1530429420,1530429480,1530429480
234,8,grid,R8,grid,0.1449,0.1449,,,1530429420,1530429480,1530429480
235,12,grid,R12,grid,0.1449,0.1449,,,1530429420,1530429480,1530429480
236,9,grid,R9,grid,0.1449,0.1449,,,1530429420,1530429480,1530429480
237,10,grid,R5,grid,0.1449,0.1449,,,1530429420,1530429480,1530429480
238,16,grid,R6,grid,0.1449,0.1449,,,1530429420,1530429480,1530429480
239,15,R11,R10,grid,0.0,-0.1449,,,1530429480,1530429540,
240,1,R11,R5,grid,0.0,-0.1449,,,1530429480,1530429540,
241,15,grid,R10,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
242,12,grid,R11,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
243,11,grid,R7,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
244,16,grid,R14,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
245,8,grid,R8,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
246,12,grid,R12,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
247,7,grid,R13,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
248,9,grid,R9,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
249,5,grid,R5,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
250,16,grid,R6,grid,0.1449,0.1449,,,1530429480,1530429540,1530429540
251,11,R9,R11,grid,0.0,-0.1449,,,1530429540,1530429600,
252,2,R5,R7,grid,0.0,-0.1449,,,1530429540,1530429600,
253,1,R9,R6,grid,0.0,-0.1449,,,1530429540,1530429600,
254,6,R5,R6,grid,0.0,-0.1449,,,1530429540,1530429600,
255,15,grid,R10,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
256,13,grid,R11,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
257,11,grid,R7,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
258,17,grid,R14,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
259,8,grid,R8,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
260,11,grid,R12,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
261,7,grid,R13,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
262,9,grid,R9,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
263,5,grid,R5,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
264,15,grid,R6,grid,0.1449,0.1449,,,1530429540,1530429600,1530429600
265,7,R6,R13,solar,0.0712,0.1229,,,1530429600,1530429600,1530429660
266,5,R9,R10,grid,0.0,-0.1449,,,1530429600,1530429660,
267,3,R11,R13,grid,0.0,-0.1449,,,1530429600,1530429660,
268,1,R9,R13,grid,0.0,-0.1449,,,1530429600,1530429660,
269,7,R6,R13,solar,0.0712,0.1229,,,1530429600,1530429600,
270,12,grid,R10,grid,0.1449,0.1449,,,1530429600,1530429660,1530429660
271,12,grid,R11,grid,0.1449,0.1449,,,1530429600,1530429660,1530429660
272,11,grid,R7,grid,0.1449,0.1449,,,1530429600,1530429660,1530429660
273,18,grid,R14,grid,0.1449,0.1449,,,1530429600,1530429660,1530429660
274,9,grid,R8,grid,0.1449,0.1449,,,1530429600,1530429660,1530429660
275,12,grid,R12,grid,0.1449,0.1449,,,1530429600,1530429660,1530429660
276,9,grid,R9,grid,0.1449,0.1449,,,1530429600,1530429660,1530429660
277,5,grid,R5,grid,0.1449,0.1449,,,1530429600,1530429660,1530429660
278,15,grid,R6,grid,0.1449,0.1449,,,1530429600,1530429660,1530429660
279,8,R13,R10,solar,0.0805,0.1233,,,1530429660,1530429660,1530429720
280,10,R13,R10,solar,0.0805,0.1233,,,1530429660,1530429660,
281,11,R13,R8,grid,0.0,-0.1449,,,1530429660,1530429720,
282,2,R9,R8,grid,0.0,-0.1449,,,1530429660,1530429720,
283,12,grid,R11,grid,0.1449,0.1449,,,1530429660,1530429720,1530429720
284,12,grid,R7,grid,0.1449,0.1449,,,1530429660,1530429720,1530429720
285,18,grid,R14,grid,0.1449,0.1449,,,1530429660,1530429720,1530429720
286,9,grid,R8,grid,0.1449,0.1449,,,1530429660,1530429720,1530429720
287,12,grid,R12,grid,0.1449,0.1449,,,1530429660,1530429720,1530429720
288,7,grid,R13,grid,0.1449,0.1449,,,1530429660,1530429720,1530429720
289,9,grid,R9,grid,0.1449,0.1449,,,1530429660,1530429720,1530429720
290,4,grid,R5,grid,0.1449,0.1449,,,1530429660,1530429720,1530429720
291,11,grid,R6,grid,0.1449,0.1449,,,1530429660,1530429720,1530429720
292,8,R7,R10,solar,0.0714,0.1374,,,1530429720,1530429720,1530429780
293,15,R7,R10,solar,0.0714,0.1374,,,1530429720,1530429720,
294,1,R13,R11,grid,0.0,-0.1449,,,1530429720,1530429780,
295,9,R13,R6,grid,0.0,-0.1449,,,1530429720,1530429780,
296,13,grid,R11,grid,0.1449,0.1449,,,1530429720,1530429780,1530429780
297,12,grid,R7,grid,0.1449,0.1449,,,1530429720,1530429780,1530429780
298,17,grid,R14,grid,0.1449,0.1449,,,1530429720,1530429780,1530429780
299,9,grid,R8,grid,0.1449,0.1449,,,1530429720,1530429780,1530429780
300,12,grid,R12,grid,0.1449,0.1449,,,1530429720,1530429780,1530429780
301,7,grid,R13,grid,0.1449,0.1449,,,1530429720,1530429780,1530429780
302,7,grid,R9,grid,0.1449,0.1449,,,1530429720,1530429780,1530429780
303,4,grid,R5,grid,0.1449,0.1449,,,1530429720,1530429780,1530429780
304,11,grid,R6,grid,0.1449,0.1449,,,1530429720,1530429780,1530429780
305,8,R6,R10,solar,0.097,0.136,,,1530429780,1530429780,1530429840
306,2,R8,R10,grid,0.0,-0.1449,,,1530429780,1530429840,
307,2,R6,R10,solar,0.097,0.136,,,1530429780,1530429780,
308,5,R8,R7,grid,0.0,-0.1449,,,1530429780,1530429840,
309,13,grid,R11,grid,0.1449,0.1449,,,1530429780,1530429840,1530429840
310,12,grid,R7,grid,0.1449,0.1449,,,1530429780,1530429840,1530429840
311,17,grid,R14,grid,0.1449,0.1449,,,1530429780,1530429840,1530429840
312,9,grid,R8,grid,0.1449,0.1449,,,1530429780,1530429840,1530429840
313,12,grid,R12,grid,0.1449,0.1449,,,1530429780,1530429840,1530429840
314,7,grid,R13,grid,0.1449,0.1449,,,1530429780,1530429840,1530429840
315,7,grid,R9,grid,0.1449,0.1449,,,1530429780,1530429840,1530429840
316,3,grid,R5,grid,0.1449,0.1449,,,1530429780,1530429840,1530429840
317,12,grid,R6,grid,0.1449,0.1449,,,1530429780,1530429840,1530429840
318,4,R14,R5,solar,0.0769,0.1265,,,1530429840,1530429840,1530429900
319,11,R14,R11,grid,0.0,-0.1449,,,1530429840,1530429900,
320,6,R7,R12,grid,0.0,-0.1449,,,1530429840,1530429900,
321,2,R13,R12,grid,0.0,-0.1449,,,1530429840,1530429900,
322,2,R14,R5,solar,0.0769,0.1265,,,1530429840,1530429840,
323,7,R8,R5,solar,0.1075,0.1265,,,1530429840,1530429840,
324,3,R13,R5,solar,0.1105,0.1265,,,1530429840,1530429840,
325,8,grid,R10,grid,0.1449,0.1449,,,1530429840,1530429900,1530429900
326,13,grid,R11,grid,0.1449,0.1449,,,1530429840,1530429900,1530429900
327,12,grid,R7,grid,0.1449,0.1449,,,1530429840,1530429900,1530429900
328,17,grid,R14,grid,0.1449,0.1449,,,1530429840,1530429900,1530429900
329,9,grid,R8,grid,0.1449,0.1449,,,1530429840,1530429900,1530429900
330,15,grid,R12,grid,0.1449,0.1449,,,1530429840,1530429900,1530429900
331,7,grid,R13,grid,0.1449,0.1449,,,1530429840,1530429900,1530429900
332,7,grid,R9,grid,0.1449,0.1449,,,1530429840,1530429900,1530429900
333,15,grid,R6,grid,0.1449,0.1449,,,1530429840,1530429900,1530429900
334,9,R5,R13,solar,0.0716,0.1367,,,1530429900,1530429900,1530429960
335,5,R8,R7,grid,0.0,-0.1449,,,1530429900,1530429960,
336,6,R9,R7,grid,0.0,-0.1449,,,1530429900,1530429960,
337,8,R9,R14,grid,0.0,-0.1449,,,1530429900,1530429960,
338,5,R9,R13,grid,0.0,-0.1449,,,1530429900,1530429960,
339,3,R5,R13,solar,0.0716,0.1367,,,1530429900,1530429900,
340,5,R9,R6,grid,0.0,-0.1449,,,1530429900,1530429960,
341,8,grid,R10,grid,0.1449,0.1449,,,1530429900,1530429960,1530429960
342,12,grid,R11,grid,0.1449,0.1449,,,1530429900,1530429960,1530429960
343,14,grid,R7,grid,0.1449,0.1449,,,1530429900,1530429960,1530429960
344,17,grid,R14,grid,0.1449,0.1449,,,1530429900,1530429960,1530429960
345,8,grid,R8,grid,0.1449,0.1449,,,1530429900,1530429960,1530429960
346,17,grid,R12,grid,0.1449,0.1449,,,1530429900,1530429960,1530429960
347,7,grid,R9,grid,0.1449,0.1449,,,1530429900,1530429960,1530429960
348,4,grid,R5,grid,0.1449,0.1449,,,1530429900,1530429960,1530429960
349,21,grid,R6,grid,0.1449,0.1449,,,1530429900,1530429960,1530429960
350,4,R13,R14,grid,0.0,-0.1449,,,1530429960,1530430020,
351,3,R7,R8,grid,0.0,-0.1449,,,1530429960,1530430020,
352,2,R13,R8,grid,0.0,-0.1449,,,1530429960,1530430020,
353,3,R9,R8,grid,0.0,-0.1449,,,1530429960,1530430020,
354,8,R11,R12,grid,0.0,-0.1449,,,1530429960,1530430020,
355,11,R13,R12,grid,0.0,-0.1449,,,1530429960,1530430020,
356,8,grid,R10,grid,0.1449,0.1449,,,1530429960,1530430020,1530430020
